ident,classification,source,start,end,duration,path_relative,fold,frames,classification_original,path_audio,target
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_night,manual labeling of ambient_night,135000.0,135003.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s135000.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s135000.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_night,manual labeling of ambient_night,142200.0,142203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s142200.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s142200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_night,manual labeling of ambient_night,145800.0,145803.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s145800.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s145800.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_night,manual labeling of ambient_night,149400.0,149403.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s149400.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s149400.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_night,manual labeling of ambient_night,153000.0,153003.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s153000.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s153000.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_night,manual labeling of ambient_night,156600.0,156603.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s156600.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s156600.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,35280.0,35283.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s35280.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s35280.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,38880.0,38883.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s38880.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s38880.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,42480.0,42483.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s42480.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s42480.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,46080.0,46083.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s46080.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s46080.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,49680.0,49683.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s49680.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s49680.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,53280.0,53283.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s53280.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s53280.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,56880.0,56883.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s56880.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s56880.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,60480.0,60483.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s60480.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s60480.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,64080.0,64083.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s64080.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s64080.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,67680.0,67683.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s67680.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s67680.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,71280.0,71283.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s71280.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s71280.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_night,manual labeling of ambient_night,74880.0,74883.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s74880.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s74880.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,43800.0,43803.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s43800.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s43800.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,47400.0,47403.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s47400.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s47400.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,51000.0,51003.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s51000.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s51000.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,54600.0,54603.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s54600.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s54600.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,58200.0,58203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s58200.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s58200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,61800.0,61803.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s61800.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s61800.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,65400.0,65403.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s65400.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s65400.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,69000.0,69003.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s69000.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s69000.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,72600.0,72603.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s72600.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s72600.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,76200.0,76203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s76200.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s76200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,79800.0,79803.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s79800.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s79800.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,126600.0,126603.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s126600.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s126600.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,133800.0,133803.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s133800.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s133800.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,137400.0,137403.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s137400.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s137400.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,141000.0,141003.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s141000.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s141000.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,144600.0,144603.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s144600.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s144600.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,148200.0,148203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s148200.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s148200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950,ambient_night,manual labeling of ambient_night,166200.0,166203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s166200.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210726_0950_s166200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,54000.0,54003.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s54000.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s54000.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,57600.0,57603.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s57600.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s57600.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,61200.0,61203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s61200.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s61200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,68400.0,68403.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s68400.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s68400.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,79200.0,79203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s79200.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s79200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,86400.0,86403.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s86400.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s86400.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,133200.0,133203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s133200.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s133200.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,144000.0,144003.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s144000.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s144000.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,147600.0,147603.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s147600.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s147600.wav,1
Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800,ambient_night,manual labeling of ambient_night,151200.0,151203.0,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s151200.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210805_0800_s151200.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,43500.0,43503.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s43500.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s43500.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,47100.0,47103.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s47100.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s47100.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,50700.0,50703.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s50700.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s50700.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,54300.0,54303.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s54300.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s54300.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,57900.0,57903.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s57900.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s57900.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,61500.0,61503.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s61500.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s61500.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,65100.0,65103.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s65100.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s65100.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,68700.0,68703.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s68700.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s68700.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,72300.0,72303.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s72300.wav,4,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s72300.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,75900.0,75903.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s75900.wav,3,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s75900.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,79500.0,79503.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s79500.wav,2,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s79500.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,83100.0,83103.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s83100.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s83100.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,129900.0,129903.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s129900.wav,1,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s129900.wav,1
Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855,ambient_night,manual labeling of ambient_night,133500.0,133503.0,3.0,Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s133500.wav,5,5,ambient_night,./training/audio/Karlan Forrester - Soybean Attractiveness/L68/4/210721_0855_s133500.wav,1
